Longitude, Latitude, Elevation, Temperature, Biomass, Humidity, Percipitation, Burned
-115.56751081403489,42.39835008521034,1403,15228.566251415628,16.145305633544922,0.004190677776932716,0.03651343286037445,False
-115.56751081403489,42.40835008521034,1362,15176.279721848363,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.418350085210335,1347,15201.613549403557,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.42835008521033,1346,15197.311868970159,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.43835008521033,1351,15199.41027932961,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.44835008521033,1358,15203.276389826693,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.45835008521033,1330,15138.654323725055,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.468350085210325,1289,15153.425246195166,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.47835008521032,1276,15132.608695652174,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.48835008521032,1269,15167.184058614564,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.49835008521032,1258,15185.38743339254,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.56751081403489,42.50835008521032,1261,15147.16402814424,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.518350085210315,1251,15114.298922413793,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.52835008521031,1257,15096.068484328038,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.53835008521031,1234,15117.128858191238,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.54835008521031,1238,15197.080730312362,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.55835008521031,1224,15195.173309843647,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.568350085210305,1236,15172.321996947896,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.5783500852103,1229,15166.729517150972,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.5883500852103,1245,15208.580858085808,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.5983500852103,1252,15228.618298626496,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.56751081403489,42.6083500852103,1220,15214.621175434735,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.618350085210295,1232,15229.607847435336,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.62835008521029,1240,15212.913072038536,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.63835008521029,1248,15221.139082969432,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.64835008521029,1239,15218.218763700132,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.65835008521029,1223,15228.026062198862,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.668350085210285,1206,15231.630401403816,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.67835008521028,1180,15227.23948851322,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.68835008521028,1167,15238.872017353578,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.69835008521028,1151,15241.168805742876,16.145305633544922,0.004242283292114735,0.03795697167515755,False
-115.56751081403489,42.70835008521028,1128,15241.88961463096,16.145305633544922,0.004242283292114735,0.03925563767552376,False
-115.56751081403489,42.718350085210275,1110,15232.788549121666,16.145305633544922,0.004242283292114735,0.03925563767552376,False
-115.56751081403489,42.72835008521027,1101,15233.290640394089,16.145305633544922,0.004242283292114735,0.03925563767552376,False
-115.56751081403489,42.73835008521027,1098,15242.87232219366,16.145305633544922,0.004242283292114735,0.03925563767552376,False
-115.56751081403489,42.74835008521027,1101,15251.085615699805,0.939673900604248,0.004242283292114735,0.03925563767552376,False
-115.56751081403489,42.75835008521027,1084,15271.68568329718,16.145305633544922,0.004367973655462265,0.03925563767552376,False
-115.56751081403489,42.768350085210265,1089,15265.602034191734,16.145305633544922,0.004367973655462265,0.03925563767552376,False
-115.56751081403489,42.77835008521026,1063,15270.023633998266,16.145305633544922,0.004367973655462265,0.03925563767552376,False
-115.56751081403489,42.78835008521026,1052,15265.696976241901,16.145305633544922,0.004367973655462265,0.03925563767552376,False
-115.56751081403489,42.79835008521026,1015,15258.362381363244,16.145305633544922,0.004367973655462265,0.03925563767552376,False
-115.56751081403489,42.80835008521026,952,15274.316778233642,16.145305633544922,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.818350085210255,906,15330.55201378419,16.145305633544922,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.82835008521025,872,15345.130303682963,16.145305633544922,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.83835008521025,859,15352.680507745266,16.145305633544922,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.84835008521025,856,15354.001500857634,16.145305633544922,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.85835008521025,868,15354.14687100894,16.145305633544922,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.868350085210245,810,15358.253670993829,16.145305633544922,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.87835008521024,790,15368.972299168976,16.145305633544922,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.88835008521024,784,15325.919881305637,16.145305633544922,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.89835008521024,782,15295.797214602237,3.4679346084594727,0.004367973655462265,0.040815167129039764,False
-115.56751081403489,42.90835008521024,772,15201.47552006724,3.4679346084594727,0.004367973655462265,0.042257159948349,False
-115.56751081403489,42.918350085210236,761,14947.830061349694,3.4679346084594727,0.004367973655462265,0.042257159948349,False
-115.55751081403488,42.39835008521034,1379,15235.677324263039,16.145305633544922,0.004190677776932716,0.03651343286037445,False
-115.55751081403488,42.40835008521034,1360,15197.441818591042,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.418350085210335,1396,15201.613549403557,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.42835008521033,1369,15212.1889463042,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.43835008521033,1384,15214.83172103487,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.44835008521033,1378,15214.341282339708,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.45835008521033,1354,15187.456238779174,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.468350085210325,1304,15186.741906474821,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.47835008521032,1298,15184.75089365505,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.48835008521032,1276,15195.943174250833,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.49835008521032,1278,15185.38743339254,16.145305633544922,0.004190677776932716,0.036475539207458496,False
-115.55751081403488,42.50835008521032,1271,15174.258372144599,16.145305633544922,0.004242283292114735,0.036615315824747086,False
-115.55751081403488,42.518350085210315,1245,15167.472783143108,16.145305633544922,0.004242283292114735,0.036615315824747086,False
