870,14590.814870635519,18.355554580688477,False
853,14604.709556057185,54.5513916015625,False
831,14604.709556057185,54.5513916015625,False
799,14604.709556057185,54.5513916015625,False
774,14604.709556057185,57.01499938964844,False
755,14604.709556057185,57.01499938964844,False
722,14615.632765531062,57.01499938964844,False
694,14615.632765531062,44.41539001464844,False
693,14615.632765531062,44.41539001464844,False
672,14764.49231970841,44.41539001464844,False
667,14764.49231970841,37.37649917602539,False
677,14764.49231970841,37.37649917602539,False
676,14696.615306639635,37.37649917602539,False
681,14696.615306639635,36.60222244262695,False
682,14696.615306639635,36.60222244262695,False
677,14696.615306639635,62.01260757446289,False
693,14696.615306639635,62.01260757446289,False
703,14690.904833836858,62.01260757446289,False
727,14805.168437832093,69.33305358886719,False
735,14805.168437832093,69.33305358886719,False
776,14805.168437832093,69.33305358886719,False
775,14805.168437832093,57.43733215332031,False
736,14805.168437832093,57.43733215332031,False
712,14780.351534061363,57.43733215332031,False
692,14780.351534061363,73.48600006103516,False
657,14780.351534061363,73.48600006103516,False
624,14689.934878874707,97.47222137451172,False
583,14689.934878874707,97.47222137451172,False
565,14689.934878874707,97.47222137451172,False
569,14807.648634590378,38.22116470336914,False
660,14807.648634590378,38.22116470336914,False
738,14807.648634590378,38.22116470336914,False
814,14807.648634590378,1.3222222328186035,False
858,14807.648634590378,1.3222222328186035,False
911,14636.855764214919,1.3222222328186035,False
944,14636.855764214919,0.8666666746139526,False
962,14636.855764214919,0.8666666746139526,False
975,14636.855764214919,0.9333333373069763,False
985,14636.855764214919,0.9333333373069763,False
989,14636.855764214919,0.9333333373069763,False
970,14764.836697247707,15.355555534362793,False
982,14764.836697247707,15.355555534362793,False
976,14764.836697247707,15.355555534362793,False
975,14523.723824786324,61.167945861816406,False
980,14523.723824786324,61.167945861816406,False
985,14523.723824786324,61.167945861816406,False
982,14578.192112976285,135.52000427246094,False
979,14578.192112976285,135.52000427246094,False
993,14578.192112976285,135.52000427246094,False
1010,14578.192112976285,131.55389404296875,False
1013,14578.192112976285,131.55389404296875,False
1017,14509.794188861986,141.23388671875,False
1027,14509.794188861986,141.23388671875,False
1035,14509.794188861986,141.23388671875,False
1038,14509.794188861986,134.44444274902344,False
1036,14509.794188861986,134.44444274902344,False
1040,14509.794188861986,134.44444274902344,False
1045,14541.705045625335,116.56333923339844,False
1053,14541.705045625335,116.56333923339844,False
1083,14473.771358828315,116.56333923339844,False
1097,14473.771358828315,121.73944854736328,False
1120,14473.771358828315,121.73944854736328,False
1145,14473.771358828315,120.59666442871094,False
1171,14499.957608695651,120.59666442871094,False
1173,14499.957608695651,120.59666442871094,False
1186,14499.957608695651,97.47222137451172,False
1197,14499.957608695651,97.47222137451172,False
1204,14499.957608695651,97.47222137451172,False
1219,14450.801570113697,145.73777770996094,False
1219,14450.801570113697,145.73777770996094,False
1219,14450.801570113697,145.73777770996094,False
1214,14450.801570113697,126.57945251464844,False
1198,14450.801570113697,126.57945251464844,False
1192,14450.801570113697,134.57888793945312,False
1196,14457.705342687534,134.57888793945312,False
1204,14457.705342687534,134.57888793945312,False
1210,14423.986275565123,133.570556640625,False
1211,14423.986275565123,133.570556640625,False
1210,14423.986275565123,133.570556640625,False
1208,14423.986275565123,108.96722412109375,False
1206,14432.19383378016,108.96722412109375,False
1199,14432.19383378016,108.96722412109375,False
1195,14432.19383378016,69.19227600097656,False
1196,14432.19383378016,69.19227600097656,False
812,14590.814870635519,18.355554580688477,False
804,14604.709556057185,54.5513916015625,False
775,14604.709556057185,54.5513916015625,False
749,14604.709556057185,54.5513916015625,False
729,14604.709556057185,57.01499938964844,False
713,14604.709556057185,57.01499938964844,False
704,14615.632765531062,57.01499938964844,False
710,14615.632765531062,44.41539001464844,False
709,14615.632765531062,44.41539001464844,False
712,14764.49231970841,44.41539001464844,True
726,14764.49231970841,37.37649917602539,False
727,14696.615306639635,37.37649917602539,False
731,14696.615306639635,37.37649917602539,True
737,14696.615306639635,36.60222244262695,False
729,14696.615306639635,36.60222244262695,False
725,14696.615306639635,62.01260757446289,False
744,14696.615306639635,62.01260757446289,False
743,14690.904833836858,62.01260757446289,False
768,14805.168437832093,69.33305358886719,False
793,14805.168437832093,69.33305358886719,False
811,14805.168437832093,69.33305358886719,False
790,14805.168437832093,57.43733215332031,False
740,14780.351534061363,57.43733215332031,True
699,14780.351534061363,57.43733215332031,True
669,14780.351534061363,73.48600006103516,True
632,14780.351534061363,73.48600006103516,False
599,14689.934878874707,97.47222137451172,False
572,14689.934878874707,97.47222137451172,False
562,14807.648634590378,97.47222137451172,False
592,14807.648634590378,38.22116470336914,False
677,14807.648634590378,38.22116470336914,False
737,14807.648634590378,38.22116470336914,False
798,14807.648634590378,1.3222222328186035,False
